customer.id,store,sale.date,tran.number,sku,category,qty,unit.cost,ext.cost,unit.original.retail,sale.amount,customer.state,age,birthday.month,years.as.member,in.store.exp,selection
C41833,11,2023-09-03,24729,2958517,Women's Apparel,1,23.26,23.26,108.0,108.0,MA,65,1,1,4 Somewhat Satisfied,4 Somewhat Satisfied
C41833,12,2023-02-22,37530,2926653,Accessories,1,10.05,10.05,44.0,33.48,MA,65,1,1,4 Somewhat Satisfied,4 Somewhat Satisfied
C41833,14,2023-02-17,48725,2901354,Women's Apparel,1,27.16,27.16,108.0,11.25,MA,65,1,1,4 Somewhat Satisfied,4 Somewhat Satisfied
C41833,14,2023-02-17,48725,2890725,Women's Apparel,1,25.49,25.49,108.0,11.25,MA,65,1,1,4 Somewhat Satisfied,4 Somewhat Satisfied
C41833,14,2023-02-17,48725,2894665,Women's Apparel,1,25.49,25.49,108.0,11.25,MA,65,1,1,4 Somewhat Satisfied,4 Somewhat Satisfied
C41833,14,2023-12-21,59427,2933043,Men's Apparel,1,16.71,16.71,80.5,43.75,MA,65,1,1,4 Somewhat Satisfied,4 Somewhat Satisfied
C41833,14,2023-12-21,59427,2932512,Accessories,1,10.05,10.05,48.0,10.0,MA,65,1,1,4 Somewhat Satisfied,4 Somewhat Satisfied
C41833,14,2023-12-21,59435,2908835,Women's Apparel,1,37.66,37.66,144.0,56.25,MA,65,1,1,4 Somewhat Satisfied,4 Somewhat Satisfied
C41833,14,2023-12-21,59446,2958513,Men's Apparel,1,26.55,26.55,101.5,43.75,MA,65,1,1,4 Somewhat Satisfied,4 Somewhat Satisfied
C41833,14,2023-12-21,59446,2958816,Footwear,1,33.09,33.09,144.0,30.0,MA,65,1,1,4 Somewhat Satisfied,4 Somewhat Satisfied
C41833,14,2023-12-21,59446,2982021,Women's Apparel,1,25.49,25.49,121.5,56.25,MA,65,1,1,4 Somewhat Satisfied,4 Somewhat Satisfied
C41203,11,2023-09-23,24859,2947729,Women's Apparel,1,26.73,26.73,99.0,15.75,VT,43,7,1,Blank (missing data),Blank (missing data)
C41203,11,2023-09-23,24859,2952006,Footwear,1,33.99,33.99,144.0,60.0,VT,43,7,1,Blank (missing data),Blank (missing data)
C41203,11,2023-09-23,24859,2956841,Women's Apparel,1,17.78,17.78,99.0,45.0,VT,43,7,1,Blank (missing data),Blank (missing data)
C41203,12,2023-02-23,37552,2888164,Men's Apparel,1,21.54,21.54,94.5,17.46,VT,43,7,1,Blank (missing data),Blank (missing data)
C41203,11,2023-06-17,71799,2938885,Women's Apparel,1,24.93,24.93,108.0,82.62,VT,43,7,1,Blank (missing data),Blank (missing data)
C41203,11,2023-06-17,71799,2938862,Women's Apparel,1,26.35,26.35,108.0,82.62,VT,43,7,1,Blank (missing data),Blank (missing data)
C40234,11,2023-09-24,24877,2958790,Footwear,1,26.01,26.01,132.0,113.64,MA,22,1,1,Blank (missing data),Blank (missing data)
C40234,11,2023-10-29,25142,2961911,Women's Apparel,1,27.59,27.59,121.5,82.98,MA,22,1,1,Blank (missing data),Blank (missing data)
C40234,11,2023-10-29,25142,2964919,Footwear,1,44.04,44.04,174.0,118.86,MA,22,1,1,Blank (missing data),Blank (missing data)
C40234,12,2023-12-30,74374,2909084,Childrens,1,6.83,6.83,33.0,11.23,MA,22,1,1,Blank (missing data),Blank (missing data)
C40234,12,2023-09-30,89189,2960113,Men's Apparel,1,23.36,23.36,105.0,101.5,MA,22,1,1,Blank (missing data),Blank (missing data)
C40244,11,2023-09-24,24883,2959717,Men's Apparel,1,19.65,19.65,77.0,77.0,MA,26,10,2,5 Very Satisfied,5 Very Satisfied
C40244,14,2023-12-22,59466,2971012,Gifts & Lifestyle,1,12.61,12.61,54.0,25.0,MA,26,10,2,5 Very Satisfied,5 Very Satisfied
C40244,13,2023-08-25,74494,2958567,Women's Apparel,1,22.84,22.84,108.0,98.82,MA,26,10,2,5 Very Satisfied,5 Very Satisfied
C40244,11,2023-12-20,80958,2972328,Footwear,1,34.72,34.72,144.0,90.0,MA,26,10,2,5 Very Satisfied,5 Very Satisfied
C40993,11,2023-09-24,24892,2959714,Men's Apparel,1,19.65,19.65,77.0,67.04,MA,26,5,0,Blank (missing data),Blank (missing data)
C40993,11,2023-09-24,24892,2960111,Men's Apparel,1,23.36,23.36,105.0,88.36,MA,26,5,0,Blank (missing data),Blank (missing data)
C40993,12,2023-06-07,82489,2939499,Childrens,1,9.57,9.57,43.5,38.68,MA,26,5,0,Blank (missing data),Blank (missing data)
C40993,12,2023-06-07,82494,2942199,Accessories,1,11.33,11.33,48.0,48.0,MA,26,5,0,Blank (missing data),Blank (missing data)
C40993,12,2023-10-21,90597,2947632,Footwear,1,30.45,30.45,132.0,52.47,MA,26,5,0,Blank (missing data),Blank (missing data)
C40993,12,2023-10-21,90597,2949478,Footwear,1,34.8,34.8,144.0,52.47,MA,26,5,0,Blank (missing data),Blank (missing data)
C40079,11,2023-09-29,24919,2960120,Men's Apparel,1,21.12,21.12,94.5,67.11,VT,24,6,0,Blank (missing data),Blank (missing data)
C40079,11,2023-04-01,68176,2911906,Women's Apparel,1,29.92,29.92,108.0,33.7,VT,24,6,0,Blank (missing data),Blank (missing data)
C40079,11,2023-04-01,68176,2901361,Women's Apparel,1,26.03,26.03,108.0,33.7,VT,24,6,0,Blank (missing data),Blank (missing data)
C40079,11,2023-07-24,73645,2954851,Women's Apparel,1,25.49,25.49,99.0,86.2,VT,24,6,0,Blank (missing data),Blank (missing data)
C40079,11,2023-07-24,73645,2936793,Men's Apparel,1,21.54,21.54,94.5,38.96,VT,24,6,0,Blank (missing data),Blank (missing data)
C40079,11,2023-07-24,73645,2938006,Men's Apparel,1,22.33,22.33,101.5,88.36,VT,24,6,0,Blank (missing data),Blank (missing data)
C40697,11,2023-09-30,24926,2951257,Men's Apparel,1,36.63,36.63,129.5,129.5,CT,42,8,2,Blank (missing data),Blank (missing data)
C40697,11,2023-09-30,24926,2965108,Men's Apparel,1,19.83,19.83,77.0,48.51,CT,42,8,2,Blank (missing data),Blank (missing data)
C40697,14,2023-06-30,53326,2929761,Women's Apparel,1,23.2,23.2,108.0,28.1,CT,42,8,2,Blank (missing data),Blank (missing data)
C40697,14,2023-06-30,53326,2938282,Accessories,1,11.59,11.59,48.0,12.49,CT,42,8,2,Blank (missing data),Blank (missing data)
C40697,12,2023-12-13,94086,2981989,Women's Apparel,1,25.88,25.88,108.0,64.8,CT,42,8,2,Blank (missing data),Blank (missing data)
C40697,12,2023-12-13,94086,2960134,Women's Apparel,1,28.6,28.6,108.0,64.8,CT,42,8,2,Blank (missing data),Blank (missing data)
C40725,11,2023-09-30,24935,2960033,Women's Apparel,1,32.58,32.58,135.0,113.76,MA,29,9,2,Blank (missing data),Blank (missing data)
C40725,11,2023-04-16,68703,2932409,Childrens,1,9.57,9.57,43.5,43.5,MA,29,9,2,Blank (missing data),Blank (missing data)
C40359,11,2023-10-06,24960,2962023,Footwear,1,33.09,33.09,162.0,162.0,MA,27,9,3,Blank (missing data),Blank (missing data)
C40359,14,2023-06-26,53188,2927216,Men's Apparel,1,20.25,20.25,94.5,26.23,MA,27,9,3,Blank (missing data),Blank (missing data)
C40359,11,2023-04-24,69050,2936434,Accessories,1,10.33,10.33,44.0,36.63,MA,27,9,3,Blank (missing data),Blank (missing data)
C40359,12,2023-04-16,79263,2941014,Footwear,1,32.52,32.52,114.0,100.47,MA,27,9,3,Blank (missing data),Blank (missing data)
C40359,12,2023-04-16,79263,2941019,Footwear,1,32.52,32.52,114.0,114.0,MA,27,9,3,Blank (missing data),Blank (missing data)
C40359,12,2023-04-16,79263,2925784,Footwear,1,44.91,44.91,174.0,153.33,MA,27,9,3,Blank (missing data),Blank (missing data)
C41918,11,2023-10-08,24978,2961921,Women's Apparel,1,24.71,24.71,108.0,97.2,MA,51,3,0,Blank (missing data),Blank (missing data)
C41918,12,2023-07-15,84937,2939950,Accessories,1,10.56,10.56,48.0,48.0,MA,51,3,0,Blank (missing data),Blank (missing data)
C40696,11,2023-10-15,25055,2971698,Footwear,1,31.26,31.26,144.0,100.8,MA,28,12,5,Blank (missing data),Blank (missing data)
C40526,11,2023-10-29,25144,2960032,Women's Apparel,1,32.58,32.58,135.0,100.96,MA,32,2,4,Blank (missing data),Blank (missing data)
C40526,11,2023-10-29,25144,2979916,Women's Apparel,1,24.93,24.93,108.0,108.0,MA,32,2,4,Blank (missing data),Blank (missing data)
C40526,11,2023-10-29,25144,2980860,Women's Apparel,1,23.71,23.71,108.0,83.54,MA,32,2,4,Blank (missing data),Blank (missing data)
C40526,11,2023-07-27,73764,2944897,Footwear,1,28.05,28.05,132.0,66.0,MA,32,2,4,Blank (missing data),Blank (missing data)
C40526,12,2023-06-03,82286,2936440,Women's Apparel,1,25.16,25.16,108.0,108.0,MA,32,2,4,Blank (missing data),Blank (missing data)
C40526,12,2023-08-23,87156,2958973,Footwear,1,34.35,34.35,144.0,144.0,MA,32,2,4,Blank (missing data),Blank (missing data)
C41699,11,2023-11-05,25191,2948854,Childrens,1,7.43,7.43,33.0,9.37,VT,31,5,5,Blank (missing data),Blank (missing data)
C41699,11,2023-11-05,25191,2958727,Accessories,1,11.77,11.77,48.0,12.49,VT,31,5,5,Blank (missing data),Blank (missing data)
C40569,11,2023-11-12,25217,2961863,Childrens,1,8.98,8.98,40.5,30.0,MA,35,10,5,Blank (missing data),Blank (missing data)
C40569,11,2023-11-12,25217,2977019,Women's Apparel,1,22.72,22.72,108.0,90.0,MA,35,10,5,Blank (missing data),Blank (missing data)
C40569,11,2023-11-12,25217,2981168,Women's Apparel,1,28.1,28.1,121.5,90.0,MA,35,10,5,Blank (missing data),Blank (missing data)
C41153,11,2023-11-22,25303,2958988,Footwear,1,36.63,36.63,144.0,37.47,TX,25,7,1,3 Neutral,4 Somewhat Satisfied
C41153,13,2023-07-26,73215,2941866,Footwear,1,30.15,30.15,132.0,118.8,TX,25,7,1,3 Neutral,4 Somewhat Satisfied
C41153,12,2023-03-31,78294,2938295,Childrens,1,9.57,9.57,45.0,23.62,TX,25,7,1,3 Neutral,4 Somewhat Satisfied
C41153,12,2023-09-24,88845,2952006,Footwear,1,33.99,33.99,144.0,60.0,TX,25,7,1,3 Neutral,4 Somewhat Satisfied
C41153,12,2023-09-24,88845,2959531,Childrens,1,7.96,7.96,36.0,15.0,TX,25,7,1,3 Neutral,4 Somewhat Satisfied
C42259,11,2023-11-22,25306,2978552,Childrens,1,9.35,9.35,40.5,20.25,VT,32,4,0,3 Neutral,5 Very Satisfied
C40429,11,2023-11-24,25317,2968856,Footwear,1,30.21,30.21,144.0,72.0,MA,30,12,0,Blank (missing data),Blank (missing data)
C40429,13,2023-07-05,72198,2943039,Accessories,1,10.26,10.26,48.0,41.48,MA,30,12,0,Blank (missing data),Blank (missing data)
C40215,11,2023-11-24,25375,2966883,Footwear,1,26.01,26.01,132.0,66.0,MA,22,4,2,Blank (missing data),Blank (missing data)
C40215,11,2023-11-26,79473,2960148,Footwear,1,33.99,33.99,144.0,72.0,MA,22,4,2,Blank (missing data),Blank (missing data)
C40215,11,2023-11-26,79473,2964930,Footwear,1,37.83,37.83,162.0,81.0,MA,22,4,2,Blank (missing data),Blank (missing data)
C41811,11,2023-11-24,25389,2960075,Women's Apparel,1,19.76,19.76,112.5,54.0,MA,24,8,4,Blank (missing data),Blank (missing data)
C41811,11,2023-04-29,69295,2946273,Childrens,1,9.3,9.3,45.0,22.5,MA,24,8,4,Blank (missing data),Blank (missing data)
C41811,12,2023-06-12,82838,2930524,Footwear,1,32.07,32.07,144.0,122.4,MA,24,8,4,Blank (missing data),Blank (missing data)
C41811,12,2023-06-12,82838,2938809,Women's Apparel,1,26.48,26.48,108.0,91.8,MA,24,8,4,Blank (missing data),Blank (missing data)
C41857,11,2023-11-24,25440,2980681,Gifts & Lifestyle,1,7.88,7.88,48.0,24.0,MA,46,5,0,Blank (missing data),Blank (missing data)
C41857,11,2023-03-27,67901,2894647,Women's Apparel,1,28.15,28.15,121.5,11.21,MA,46,5,0,Blank (missing data),Blank (missing data)
C41857,13,2023-06-27,71790,2942813,Childrens,1,8.31,8.31,36.0,33.05,MA,46,5,0,Blank (missing data),Blank (missing data)
C41857,11,2023-06-17,71790,2929887,Men's Apparel,1,19.3,19.3,84.0,30.61,MA,46,5,0,Blank (missing data),Blank (missing data)
C41857,12,2023-12-23,95963,2908836,Women's Apparel,1,37.68,37.68,144.0,44.95,MA,46,5,0,Blank (missing data),Blank (missing data)
C41857,12,2023-12-23,95971,2978553,Childrens,1,9.35,9.35,40.5,14.98,MA,46,5,0,Blank (missing data),Blank (missing data)
C41857,12,2023-12-23,95977,2960032,Women's Apparel,1,32.58,32.58,135.0,44.95,MA,46,5,0,Blank (missing data),Blank (missing data)
C40265,11,2023-11-24,25446,2948855,Childrens,1,7.43,7.43,33.0,9.37,VT,23,6,0,Blank (missing data),Blank (missing data)
C40265,12,2023-01-27,37356,2918574,Women's Apparel,1,26.48,26.48,108.0,43.2,VT,23,6,0,Blank (missing data),Blank (missing data)
C40265,12,2023-01-27,75661,2881377,Childrens,1,9.98,9.98,43.5,3.74,VT,23,6,0,Blank (missing data),Blank (missing data)
C41408,11,2023-11-25,25455,2962026,Footwear,1,33.09,33.09,162.0,81.0,VT,70,2,2,Blank (missing data),Blank (missing data)
C41408,11,2023-11-25,25455,2982087,Women's Apparel,1,28.53,28.53,108.0,54.0,VT,70,2,2,Blank (missing data),Blank (missing data)
C41408,14,2023-06-26,53204,2918583,Women's Apparel,1,27.16,27.16,121.5,33.73,VT,70,2,2,Blank (missing data),Blank (missing data)
C41408,11,2023-05-11,69917,2946272,Childrens,1,9.09,9.09,45.0,31.3,VT,70,2,2,Blank (missing data),Blank (missing data)
C41408,11,2023-05-11,69917,2936786,Women's Apparel,1,25.04,25.04,108.0,83.48,VT,70,2,2,Blank (missing data),Blank (missing data)
C41408,11,2023-05-11,69918,2927260,Footwear,1,34.71,34.71,144.0,37.47,VT,70,2,2,Blank (missing data),Blank (missing data)
C41408,13,2023-05-18,69918,2938720,Men's Apparel,1,15.52,15.52,77.0,43.75,VT,70,2,2,Blank (missing data),Blank (missing data)
C42380,11,2023-11-26,25511,2980660,Gifts & Lifestyle,1,7.88,7.88,48.0,24.0,MA,39,3,1,Blank (missing data),Blank (missing data)
C42380,11,2023-11-26,25511,2980688,Gifts & Lifestyle,1,7.88,7.88,48.0,24.0,MA,39,3,1,Blank (missing data),Blank (missing data)
C40146,11,2023-11-26,25512,2947908,Men's Apparel,1,24.06,24.06,112.0,17.5,MA,35,6,2,Blank (missing data),Blank (missing data)
C41587,11,2023-11-26,25522,2963603,Gifts & Lifestyle,1,10.5,10.5,54.0,27.0,VT,32,1,4,Blank (missing data),Blank (missing data)
C40567,11,2023-12-03,25586,2960136,Women's Apparel,1,28.6,28.6,108.0,81.0,VT,29,2,0,Blank (missing data),Blank (missing data)
C40567,14,2023-05-15,51625,2929800,Men's Apparel,1,19.13,19.13,84.0,71.94,VT,29,2,0,Blank (missing data),Blank (missing data)
C40567,13,2023-12-24,80781,2967003,Gifts & Lifestyle,1,10.79,10.79,48.0,48.0,VT,29,2,0,Blank (missing data),Blank (missing data)
C40010,11,2023-12-10,25685,2972245,Women's Apparel,1,27.7,27.7,121.5,72.9,MA,43,8,5,Blank (missing data),Blank (missing data)
C40010,13,2023-09-15,75189,2959184,Footwear,1,27.18,27.18,132.0,132.0,MA,43,8,5,Blank (missing data),Blank (missing data)
C40010,11,2023-12-16,80580,2965082,Gifts & Lifestyle,1,11.67,11.67,48.0,28.8,MA,43,8,5,Blank (missing data),Blank (missing data)
C40010,12,2023-07-16,85035,2943537,Childrens,1,9.03,9.03,43.5,13.12,MA,43,8,5,Blank (missing data),Blank (missing data)
C40010,12,2023-07-16,85035,2918543,Childrens,1,9.05,9.05,40.5,11.24,MA,43,8,5,Blank (missing data),Blank (missing data)
C40010,12,2023-07-16,85046,2943045,Accessories,1,10.08,10.08,48.0,37.48,MA,43,8,5,Blank (missing data),Blank (missing data)
C42014,11,2023-12-10,25686,2972457,Accessories,1,11.23,11.23,50.0,28.8,MA,24,6,0,Blank (missing data),Blank (missing data)
C42014,14,2023-03-31,50003,2929448,Women's Apparel,1,24.93,24.93,108.0,78.75,MA,24,6,0,Blank (missing data),Blank (missing data)
C42014,14,2023-03-31,50003,2933942,Footwear,1,37.68,37.68,162.0,105.0,MA,24,6,0,Blank (missing data),Blank (missing data)
C42014,12,2023-07-27,85689,2946272,Childrens,1,9.1,9.1,45.0,12.26,MA,24,6,0,Blank (missing data),Blank (missing data)
C42014,12,2023-07-27,85689,2949225,Women's Apparel,1,25.58,25.58,99.0,30.67,MA,24,6,0,Blank (missing data),Blank (missing data)
C42014,12,2023-09-30,89123,2942814,Childrens,1,8.31,8.31,36.0,11.24,MA,24,6,0,Blank (missing data),Blank (missing data)
C42014,12,2023-09-30,89123,2952006,Footwear,1,33.99,33.99,144.0,37.47,MA,24,6,0,Blank (missing data),Blank (missing data)
C42014,12,2023-09-30,89123,2963381,Childrens,1,7.98,7.98,36.0,27.0,MA,24,6,0,Blank (missing data),Blank (missing data)
C41843,11,2023-12-12,25724,2972353,Women's Apparel,1,26.03,26.03,108.0,51.84,CT,22,11,0,5 Very Satisfied,3 Neutral
C41843,11,2023-12-12,25724,2972354,Women's Apparel,1,26.03,26.03,108.0,51.84,CT,22,11,0,5 Very Satisfied,3 Neutral
C41843,14,2023-10-10,56687,2951875,Accessories,1,11.77,11.77,48.0,17.49,CT,22,11,0,5 Very Satisfied,3 Neutral
C41843,11,2023-05-17,70256,2929431,Childrens,1,8.94,8.94,40.5,36.45,CT,22,11,0,5 Very Satisfied,3 Neutral
C42113,11,2023-12-14,25767,2972453,Accessories,1,11.23,11.23,50.0,28.8,MA,70,2,0,4 Somewhat Satisfied,5 Very Satisfied
C42113,12,2023-12-21,40541,2982186,Accessories,1,11.23,11.23,50.0,25.0,MA,70,2,0,4 Somewhat Satisfied,5 Very Satisfied
C42113,12,2023-12-21,40541,2966896,Footwear,1,35.46,35.46,162.0,75.0,MA,70,2,0,4 Somewhat Satisfied,5 Very Satisfied
C42113,13,2023-09-30,75808,2958568,Women's Apparel,1,22.84,22.84,108.0,67.5,MA,70,2,0,4 Somewhat Satisfied,5 Very Satisfied
C42113,13,2023-09-30,75816,2960075,Women's Apparel,1,29.14,29.14,112.5,108.0,MA,70,2,0,4 Somewhat Satisfied,5 Very Satisfied
C40603,11,2023-12-15,25787,2960152,Footwear,1,33.99,33.99,144.0,86.4,MA,55,9,4,Blank (missing data),Blank (missing data)
C40603,11,2023-05-27,70798,2930496,Footwear,1,25.11,25.11,114.0,75.0,MA,55,9,4,Blank (missing data),Blank (missing data)
C40603,12,2023-08-02,86033,2948960,Men's Apparel,1,20.82,20.82,94.5,61.25,MA,55,9,4,Blank (missing data),Blank (missing data)
C40031,11,2023-12-16,25858,2972427,Men's Apparel,1,22.84,22.84,115.5,60.9,CT,35,4,0,4 Somewhat Satisfied,3 Neutral
C40031,12,2023-06-17,38535,2939403,Accessories,1,10.9,10.9,50.0,42.03,CT,35,4,0,4 Somewhat Satisfied,3 Neutral
C40031,12,2023-06-17,38535,2938861,Women's Apparel,1,26.35,26.35,108.0,94.57,CT,35,4,0,4 Somewhat Satisfied,3 Neutral
C40031,12,2023-06-17,38535,2938903,Women's Apparel,1,24.93,24.93,108.0,94.57,CT,35,4,0,4 Somewhat Satisfied,3 Neutral
C40031,12,2023-02-03,76006,2918525,Childrens,1,8.35,8.35,36.0,18.75,CT,35,4,0,4 Somewhat Satisfied,3 Neutral
C40031,12,2023-10-27,90864,2979891,Women's Apparel,1,28.91,28.91,121.5,121.5,CT,35,4,0,4 Somewhat Satisfied,3 Neutral
C40031,12,2023-10-27,90866,2941016,Footwear,1,32.52,32.52,114.0,30.0,CT,35,4,0,4 Somewhat Satisfied,3 Neutral
C40031,12,2023-10-27,90866,2971361,Women's Apparel,1,25.09,25.09,121.5,96.41,CT,35,4,0,4 Somewhat Satisfied,3 Neutral
C40031,12,2023-10-27,90866,2941020,Footwear,1,32.52,32.52,114.0,90.45,CT,35,4,0,4 Somewhat Satisfied,3 Neutral
C41910,11,2023-12-17,25885,2965091,Gifts & Lifestyle,1,13.1,13.1,56.0,32.4,VT,25,5,0,Blank (missing data),Blank (missing data)
C41910,11,2023-03-30,68033,2933896,Accessories,1,11.33,11.33,48.0,35.0,VT,25,5,0,Blank (missing data),Blank (missing data)
C41910,13,2023-04-01,68033,2929906,Men's Apparel,1,21.12,21.12,94.5,61.25,VT,25,5,0,Blank (missing data),Blank (missing data)
C41910,12,2023-04-24,79695,2929755,Women's Apparel,1,27.36,27.36,126.0,91.12,VT,25,5,0,Blank (missing data),Blank (missing data)
C41910,12,2023-06-29,83910,2934332,Men's Apparel,2,25.69,51.38,101.5,104.95,VT,25,5,0,Blank (missing data),Blank (missing data)
C41910,12,2023-06-29,83910,2930309,Men's Apparel,1,20.16,20.16,77.0,26.23,VT,25,5,0,Blank (missing data),Blank (missing data)
C41901,11,2023-12-18,25919,2960150,Footwear,1,33.99,33.99,144.0,86.4,MA,67,9,1,Blank (missing data),Blank (missing data)
C41901,14,2023-03-28,49927,2917605,Footwear,1,28.08,28.08,132.0,44.94,MA,67,9,1,Blank (missing data),Blank (missing data)
C41901,14,2023-03-28,49927,2881322,Childrens,1,9.09,9.09,40.5,3.74,MA,67,9,1,Blank (missing data),Blank (missing data)
C41901,11,2023-05-13,70052,2952517,Women's Apparel,1,24.82,24.82,108.0,88.63,MA,67,9,1,Blank (missing data),Blank (missing data)
C41901,11,2023-10-02,77276,2942283,Men's Apparel,1,20.16,20.16,94.5,23.61,MA,67,9,1,Blank (missing data),Blank (missing data)
C40442,11,2023-12-21,26051,2962038,Footwear,1,32.94,32.94,144.0,30.0,MA,47,2,0,5 Very Satisfied,5 Very Satisfied
C40442,11,2023-08-26,75407,2941020,Footwear,1,32.52,32.52,114.0,81.42,MA,47,2,0,5 Very Satisfied,5 Very Satisfied
C40442,11,2023-08-26,75407,2958501,Women's Apparel,1,29.29,29.29,121.5,86.78,MA,47,2,0,5 Very Satisfied,5 Very Satisfied
C40442,12,2023-02-28,76468,2918558,Women's Apparel,1,26.48,26.48,108.0,49.41,MA,47,2,0,5 Very Satisfied,5 Very Satisfied
C40442,12,2023-05-19,81327,2939929,Accessories,1,10.44,10.44,48.0,42.03,MA,47,2,0,5 Very Satisfied,5 Very Satisfied
C40442,12,2023-05-19,81327,2946701,Accessories,1,10.25,10.25,48.0,42.03,MA,47,2,0,5 Very Satisfied,5 Very Satisfied
C42034,14,2023-10-26,36721,2951995,Footwear,1,35.34,35.34,144.0,45.0,MA,75,5,1,Blank (missing data),Blank (missing data)
C42034,12,2023-07-08,38706,2943085,Footwear,1,31.56,31.56,144.0,124.38,MA,75,5,1,Blank (missing data),Blank (missing data)
C42034,14,2023-09-03,55588,2936455,Childrens,1,9.42,9.42,42.0,11.23,MA,75,5,1,Blank (missing data),Blank (missing data)
C41487,14,2023-10-26,36726,2961888,Women's Apparel,1,24.71,24.71,108.0,81.0,MA,30,10,0,Blank (missing data),Blank (missing data)
C40425,12,2023-02-04,37414,2918537,Childrens,1,9.05,9.05,40.5,20.25,CT,74,1,1,Blank (missing data),Blank (missing data)
C40425,14,2023-11-12,57668,2966502,Women's Apparel,1,23.15,23.15,99.0,90.0,CT,74,1,1,Blank (missing data),Blank (missing data)
C40425,11,2023-11-02,78390,2980659,Gifts & Lifestyle,1,7.88,7.88,48.0,37.4,CT,74,1,1,Blank (missing data),Blank (missing data)
C40425,12,2023-05-20,81364,2936549,Women's Apparel,1,22.79,22.79,99.0,56.25,CT,74,1,1,Blank (missing data),Blank (missing data)
C40425,12,2023-05-20,81367,2934337,Accessories,1,11.33,11.33,50.0,44.07,CT,74,1,1,Blank (missing data),Blank (missing data)
C40525,12,2023-02-07,37436,2918572,Women's Apparel,1,26.48,26.48,108.0,54.0,VT,72,12,5,Blank (missing data),Blank (missing data)
C40525,11,2023-06-03,71129,2936235,Accessories,1,10.79,10.79,48.0,43.2,VT,72,12,5,Blank (missing data),Blank (missing data)
C40607,12,2023-02-07,37437,2923877,Accessories,1,11.13,11.13,48.0,25.0,MA,32,7,0,Blank (missing data),Blank (missing data)
C40607,14,2023-02-18,48777,2911907,Women's Apparel,1,29.92,29.92,108.0,11.25,MA,32,7,0,Blank (missing data),Blank (missing data)
C40607,11,2023-12-21,81106,2970279,Women's Apparel,1,24.39,24.39,121.5,56.25,MA,32,7,0,Blank (missing data),Blank (missing data)
C40607,11,2023-12-21,81106,2966701,Women's Apparel,1,24.58,24.58,108.0,56.25,MA,32,7,0,Blank (missing data),Blank (missing data)
C40607,12,2023-05-16,81106,2936805,Men's Apparel,1,21.54,21.54,94.5,94.5,MA,32,7,0,Blank (missing data),Blank (missing data)
C40076,12,2023-02-22,37515,2929472,Women's Apparel,1,25.07,25.07,108.0,81.0,VT,38,2,5,4 Somewhat Satisfied,5 Very Satisfied
C40076,13,2023-07-05,72201,2956800,Footwear,1,25.56,25.56,132.0,132.0,VT,38,2,5,4 Somewhat Satisfied,5 Very Satisfied
